ticket_id,customer_id,created_at,category,severity,resolution_hours,csat_score,is_escalated
289753,8712,2025-04-20,How-to,Low,8.0,5,0
289754,8712,2025-04-29,Bug,Low,5.9,4,0
289852,8844,2025-04-23,Bug,Medium,51.3,3,0
289869,8874,2025-04-02,Outage,High,29.3,4,1
289954,8982,2025-04-23,Integration,Low,5.8,5,0
290029,9104,2025-04-12,Integration,Low,13.0,5,0
290030,9104,2025-04-23,Outage,Low,32.8,5,0
290044,9141,2025-04-21,How-to,Low,6.1,4,0
290109,9229,2025-04-04,Integration,Low,31.3,5,0
290148,9269,2025-04-13,How-to,Low,9.5,4,0
290150,9272,2025-04-20,Performance,Critical,44.4,4,0
290213,9399,2025-04-11,Feature Request,Medium,61.1,4,0
290214,9399,2025-04-14,Bug,High,15.2,3,1
290215,9399,2025-04-14,Outage,Critical,14.0,3,1
290216,9399,2025-04-26,Outage,Low,10.6,4,0
290217,9399,2025-04-02,How-to,Medium,14.8,5,0
290218,9399,2025-04-17,Performance,Critical,30.2,2,1
290267,9477,2025-04-24,Feature Request,Medium,14.7,4,0
290268,9477,2025-04-10,Integration,Medium,19.0,3,0
290289,9505,2025-04-21,Performance,Low,10.8,3,0
290331,9557,2025-04-16,How-to,Low,9.5,3,0
290338,9562,2025-04-12,Billing,Medium,23.8,3,0
290339,9562,2025-04-10,Billing,Low,10.8,4,0
290340,9562,2025-04-27,Billing,Low,2.4,5,0
290341,9562,2025-04-19,Performance,Low,8.8,3,0
290466,9720,2025-04-15,Integration,Medium,25.4,3,0
290467,9720,2025-04-24,Billing,Medium,25.1,5,0
290468,9720,2025-04-07,Outage,Medium,21.5,3,0
290472,9724,2025-04-19,Feature Request,Low,4.4,5,0
290473,9724,2025-04-14,Bug,Medium,24.1,1,0
290557,9866,2025-04-04,Performance,Low,16.1,4,0
290597,9913,2025-04-27,Bug,Medium,29.4,5,0
290598,9913,2025-04-07,Bug,Medium,5.5,5,0
290599,9913,2025-04-17,Outage,Critical,45.9,4,0
290645,9995,2025-04-13,Bug,Low,1.9,3,0
290646,9995,2025-04-26,Billing,High,8.7,4,0
290647,9995,2025-04-12,Billing,Medium,25.9,4,0
290742,10160,2025-04-12,Billing,Low,2.0,4,0
290793,10214,2025-04-09,Bug,High,4.9,4,0
290794,10214,2025-04-08,Billing,Medium,10.1,4,0
290795,10214,2025-04-01,Billing,Low,17.1,4,0
290845,10289,2025-04-10,How-to,Low,14.4,3,0
290848,10299,2025-04-03,Outage,Low,2.8,5,0
290849,10299,2025-04-30,Integration,Low,7.5,5,0
290850,10299,2025-04-09,Performance,Low,12.1,5,0
290895,10376,2025-04-12,How-to,Medium,18.0,5,0
290967,10490,2025-04-22,Feature Request,Medium,15.2,4,0
291177,10771,2025-04-12,Billing,Medium,50.1,3,0
291178,10771,2025-04-06,Integration,Medium,8.5,5,0
291179,10771,2025-04-26,Bug,Low,7.5,5,0
291251,10883,2025-04-13,Feature Request,Medium,42.4,4,0
291252,10883,2025-04-01,Feature Request,Medium,12.8,4,0
291314,10973,2025-04-26,Feature Request,Low,10.7,3,0
291315,10973,2025-04-24,Outage,Low,8.3,2,0
291316,10973,2025-04-23,Performance,High,7.8,3,0
291317,10973,2025-04-03,Billing,Medium,28.4,4,0
291318,10973,2025-04-03,How-to,Low,33.0,1,0
291319,10974,2025-04-03,Outage,Medium,27.2,4,0
291507,11225,2025-04-08,Bug,Low,23.3,5,0
291647,11425,2025-04-24,Outage,Low,17.4,3,0
291648,11425,2025-04-26,Bug,Low,23.7,4,0
291649,11425,2025-04-17,Bug,Low,8.6,4,0
291995,11877,2025-04-13,Performance,Medium,15.8,4,0
291996,11877,2025-04-27,How-to,Low,21.0,4,0
292000,11883,2025-04-15,Outage,Medium,14.4,4,0
292107,12050,2025-04-24,How-to,Medium,2.4,4,0
292108,12050,2025-04-09,Performance,Medium,11.4,4,0
292109,12050,2025-04-27,Performance,Critical,16.6,3,1
292110,12050,2025-04-26,How-to,Low,8.9,4,0
292111,12050,2025-04-16,Billing,Low,14.3,5,0
292143,12095,2025-04-14,How-to,Low,13.2,5,0
292168,12136,2025-04-10,Integration,Low,22.2,4,0
292177,12148,2025-04-27,How-to,Medium,40.1,2,0
292178,12148,2025-04-16,Integration,Low,22.2,4,0
292290,12321,2025-04-24,Feature Request,High,70.9,2,0
292291,12321,2025-04-14,Outage,Medium,6.1,4,0
292317,12357,2025-04-18,Integration,Low,6.2,5,0
292334,12375,2025-04-23,Outage,Low,8.5,4,0
292335,12375,2025-04-09,Integration,Medium,8.7,3,0
292336,12375,2025-04-21,Billing,Low,15.8,5,0
292409,12473,2025-04-19,Performance,Low,11.0,4,0
292410,12473,2025-04-10,Billing,Medium,55.5,4,0
292411,12473,2025-04-11,How-to,Medium,17.9,4,0
292412,12473,2025-04-18,Performance,Medium,44.5,3,0
292465,12587,2025-04-22,Feature Request,Low,6.5,5,0
292466,12587,2025-04-23,Integration,Low,6.1,3,0
292467,12587,2025-04-01,Billing,Low,14.0,4,0
292468,12587,2025-04-16,Feature Request,Medium,13.9,4,0
292469,12587,2025-04-06,Billing,High,4.5,4,0
292470,12587,2025-04-29,Feature Request,High,34.4,3,0
292471,12587,2025-04-25,Integration,Low,9.8,4,0
292472,12587,2025-04-20,Performance,Low,4.0,5,0
292473,12587,2025-04-09,Feature Request,Low,0.5,4,0
292474,12588,2025-04-06,Feature Request,Medium,20.1,5,0
292477,12590,2025-04-03,How-to,Medium,78.9,4,0
292484,12602,2025-04-10,Billing,Low,6.6,2,0
292548,12728,2025-04-17,Bug,Medium,12.6,5,0
292570,12772,2025-04-28,Outage,Low,27.3,4,0
292630,12832,2025-04-17,Integration,High,53.9,3,1
292631,12832,2025-04-20,How-to,High,22.1,2,0
292709,12931,2025-04-13,Integration,High,96.3,5,1
292710,12931,2025-04-02,Feature Request,Low,7.1,4,0
292734,12962,2025-04-09,Performance,Low,6.8,5,0
292750,12990,2025-04-22,Outage,High,33.8,4,0
292760,13010,2025-04-20,Performance,Low,11.8,5,0
292761,13010,2025-04-19,Outage,Medium,12.3,4,0
292762,13010,2025-04-16,Integration,Critical,47.2,4,1
292763,13010,2025-04-26,How-to,Low,7.0,4,0
292934,13230,2025-04-23,Outage,High,27.4,3,1
292997,13308,2025-04-26,Integration,Low,8.9,3,0
293073,13422,2025-04-01,Feature Request,Medium,51.3,4,0
293104,13468,2025-04-02,Billing,Low,0.6,5,0
293105,13468,2025-04-29,Bug,High,35.8,4,1
293106,13468,2025-04-05,Integration,High,8.1,3,0
293113,13481,2025-04-15,Feature Request,Medium,14.1,3,0
293114,13481,2025-04-26,Integration,Low,7.2,5,0
293115,13481,2025-04-29,Billing,Critical,70.6,4,0
293116,13481,2025-04-12,Billing,Medium,7.5,3,0
293117,13481,2025-04-27,Outage,Low,25.6,3,0
293166,13552,2025-04-20,Bug,Medium,5.1,5,0
293167,13552,2025-04-11,Outage,High,18.2,4,1
293189,13575,2025-04-07,Integration,Medium,12.1,4,0
293190,13575,2025-04-01,Performance,Low,13.8,4,0
293267,13704,2025-04-10,Integration,Low,34.1,3,0
293268,13704,2025-04-03,How-to,High,78.8,3,1
293269,13704,2025-04-28,Billing,High,31.6,3,0
293270,13704,2025-04-07,Billing,Critical,29.0,4,0
293339,13806,2025-04-09,Feature Request,Critical,69.0,4,0
293340,13806,2025-04-18,Performance,High,19.4,4,0
293515,14020,2025-04-30,Performance,Critical,11.7,2,0
293726,14270,2025-04-15,How-to,Low,3.0,5,0
293727,14271,2025-04-30,Performance,Low,6.1,4,0
293923,14532,2025-04-05,Integration,Low,20.1,5,0
294081,14690,2025-04-21,Bug,Low,16.9,3,0
294082,14690,2025-04-09,Outage,Medium,23.8,4,0
294141,14778,2025-04-11,Outage,Medium,5.7,3,0
294205,14837,2025-04-27,Bug,Low,4.2,5,0
294372,15049,2025-04-15,Billing,Low,15.0,5,0
294494,15189,2025-04-13,Outage,High,67.6,5,0
294502,15193,2025-04-10,Outage,Medium,24.4,3,0
294535,15256,2025-04-02,Feature Request,Medium,14.7,4,0
294667,15412,2025-04-10,Feature Request,Medium,47.2,3,0
294668,15412,2025-04-20,Billing,Low,14.3,3,0
294708,15472,2025-04-05,Performance,Medium,1.5,4,0
294723,15508,2025-04-05,Outage,Low,17.1,3,0
294724,15508,2025-04-18,Outage,Low,27.0,3,0
294725,15508,2025-04-01,Performance,Critical,127.2,2,1
294726,15508,2025-04-29,Integration,Medium,25.7,2,0
294727,15508,2025-04-29,Performance,Low,35.6,3,0
294728,15508,2025-04-26,Billing,Low,12.0,3,0
294828,15612,2025-04-25,Bug,Low,22.5,2,0
294957,15791,2025-04-20,Feature Request,High,22.6,4,1
294958,15791,2025-04-08,Performance,High,16.7,3,1
295122,16009,2025-04-10,Outage,Medium,4.3,4,0
295123,16009,2025-04-04,Bug,Medium,21.3,4,0
295124,16009,2025-04-17,Integration,Critical,83.1,4,0
295144,16036,2025-04-21,Performance,Low,10.6,5,0
295145,16036,2025-04-07,Performance,High,12.2,3,1
295209,16131,2025-04-03,Integration,Low,19.2,5,0
295332,16280,2025-04-02,Outage,Low,7.1,4,0
295333,16280,2025-04-28,Billing,Low,15.1,5,0
295391,16353,2025-04-05,Bug,Medium,3.0,5,0
295411,16381,2025-04-25,Billing,High,15.2,5,0
295428,16405,2025-04-11,How-to,Critical,68.4,4,0
295429,16405,2025-04-12,Integration,Low,32.5,4,0
295430,16405,2025-04-07,Integration,Medium,12.6,4,0
295619,16664,2025-04-16,Integration,Low,10.8,4,0
295620,16664,2025-04-27,Integration,Low,13.5,5,0
295621,16664,2025-04-28,Performance,Low,7.7,4,0
295622,16664,2025-04-20,Performance,High,38.0,3,1
295623,16664,2025-04-27,Performance,Medium,28.9,4,0
295624,16664,2025-04-22,Performance,Medium,8.8,3,0
295679,16712,2025-04-26,Billing,Low,5.9,4,0
295680,16712,2025-04-17,How-to,Low,26.5,5,0
295681,16712,2025-04-21,Feature Request,Medium,29.0,3,0
295682,16712,2025-04-19,How-to,Medium,24.9,4,0
295723,16769,2025-04-04,How-to,Low,8.5,3,0
295748,16799,2025-04-12,Feature Request,Medium,35.6,4,0
295944,17095,2025-04-27,Bug,Low,5.6,3,0
295945,17095,2025-04-11,Bug,Medium,10.9,4,0
296120,17368,2025-04-01,Billing,Critical,13.9,3,1
296130,17378,2025-04-06,How-to,Medium,21.7,4,0
296312,17648,2025-04-03,Integration,Medium,41.9,3,0
296430,17794,2025-04-08,Outage,Low,14.5,4,0
296431,17794,2025-04-19,Outage,Low,2.1,3,0
296436,17800,2025-04-10,Integration,Low,30.3,4,0
296448,17818,2025-04-13,Billing,Low,9.1,5,0
296458,17838,2025-04-25,Integration,High,38.6,5,0
296519,17920,2025-04-26,How-to,Low,5.4,4,0
296520,17920,2025-04-27,How-to,Critical,50.9,3,0
296521,17920,2025-04-30,Feature Request,Low,11.4,3,0
296522,17920,2025-04-13,Performance,Medium,14.3,3,0
296523,17920,2025-04-24,Billing,Low,31.4,5,0
296524,17920,2025-04-06,Billing,Low,12.8,4,0
296525,17920,2025-04-24,Integration,Medium,55.4,3,0
296626,18057,2025-04-07,Bug,Low,15.7,5,0
296653,18088,2025-04-09,Performance,Medium,28.9,4,0
296675,18130,2025-04-10,Performance,High,38.0,5,1
296724,18211,2025-04-13,Integration,High,17.5,1,0
296787,18307,2025-04-04,Integration,High,43.4,4,0
296788,18307,2025-04-03,Performance,Low,7.9,4,0
297032,18606,2025-04-05,Bug,Medium,3.0,5,0
297033,18606,2025-04-15,How-to,Low,3.3,5,0
297117,18710,2025-04-03,Integration,High,10.4,4,0
297133,18720,2025-04-15,Feature Request,Medium,20.4,4,0
297206,18811,2025-04-04,Feature Request,Medium,8.5,4,0
297207,18811,2025-04-10,Bug,Low,41.5,3,0
297208,18811,2025-04-25,Outage,Low,2.8,5,0
297269,18901,2025-04-02,Performance,Low,8.1,5,0
297279,18914,2025-04-27,Billing,High,74.1,3,0
297304,18943,2025-04-06,Bug,Critical,46.0,3,0
297305,18943,2025-04-07,Integration,Low,13.3,4,0
297306,18943,2025-04-15,Billing,Critical,108.3,3,1
297352,19002,2025-04-18,Performance,High,30.5,3,1
297386,19036,2025-04-15,How-to,Low,9.2,2,0
297418,19095,2025-04-04,Bug,Low,9.9,2,0
297487,19198,2025-04-27,Integration,High,20.8,3,0
297488,19198,2025-04-11,Bug,Medium,72.0,4,0
297697,19468,2025-04-19,Bug,Medium,33.2,5,0
297788,19563,2025-04-17,Performance,Low,23.2,5,0
297789,19563,2025-04-05,Outage,Low,20.9,4,0
297790,19563,2025-04-06,Feature Request,Low,3.2,4,0
297905,19729,2025-04-21,Billing,High,40.8,3,1
297906,19729,2025-04-26,How-to,High,27.3,4,1
297907,19729,2025-04-06,How-to,Low,6.7,4,0
297933,19777,2025-04-13,Integration,Low,4.0,5,0
297934,19777,2025-04-09,Billing,High,50.7,2,0
298061,19926,2025-04-20,Billing,Low,7.3,4,0
298062,19926,2025-04-06,How-to,Low,5.5,4,0
298075,19943,2025-04-21,Feature Request,Medium,7.7,5,0
298225,20131,2025-04-19,Performance,Low,15.7,4,0
298249,20162,2025-04-26,Outage,Medium,32.3,3,0
298250,20162,2025-04-09,Performance,Low,31.0,4,0
298251,20162,2025-04-06,Outage,High,39.9,5,0
298337,20296,2025-04-17,Integration,Medium,28.7,3,0
298338,20296,2025-04-06,Billing,Medium,1.3,4,0
298367,20335,2025-04-16,Feature Request,Low,4.0,5,0
298482,20480,2025-04-25,How-to,Low,1.8,5,0
298483,20480,2025-04-28,Outage,Low,39.2,5,0
298484,20480,2025-04-14,Performance,Medium,20.4,5,0
298519,20516,2025-04-17,How-to,Medium,15.3,4,0
298579,20597,2025-04-12,Bug,Medium,22.4,4,0
298662,20686,2025-04-04,Integration,Medium,70.7,5,0
298663,20686,2025-04-19,Outage,Critical,13.9,3,1
298685,20711,2025-04-10,Performance,Critical,48.9,4,0
298686,20711,2025-04-21,Integration,Critical,30.8,4,0
298687,20711,2025-04-20,Integration,Low,14.8,5,0
298688,20711,2025-04-13,Billing,Medium,9.6,4,0
298776,20821,2025-04-03,Performance,Low,1.5,4,0
298777,20821,2025-04-28,Feature Request,Low,6.3,4,0
298925,20992,2025-04-05,Outage,Low,4.6,5,0
298926,20992,2025-04-13,Outage,Low,2.5,5,0
298946,21026,2025-04-05,How-to,Medium,32.9,3,0
298947,21026,2025-04-23,Integration,Low,8.1,5,0
299056,21189,2025-04-14,Bug,Medium,15.4,3,0
299057,21189,2025-04-01,Billing,Low,6.0,4,0
299058,21189,2025-04-16,Billing,High,48.5,3,1
299059,21189,2025-04-08,Feature Request,Low,3.7,4,0
299060,21189,2025-04-03,Feature Request,High,13.8,4,0
299300,21504,2025-04-08,Bug,Low,6.4,5,0
299301,21504,2025-04-17,Performance,Low,4.9,4,0
299305,21512,2025-04-22,How-to,Medium,40.1,3,0
299306,21512,2025-04-07,Performance,Low,10.8,4,0
299307,21512,2025-04-21,Performance,Low,20.7,4,0
299308,21512,2025-04-23,How-to,Low,7.8,5,0
299436,21682,2025-04-18,Integration,High,107.3,3,1
299437,21682,2025-04-12,Integration,Low,17.4,4,0
299438,21682,2025-04-16,Billing,Medium,5.4,2,0
299478,21751,2025-04-28,Billing,High,6.5,3,0
299479,21751,2025-04-30,How-to,Critical,57.4,1,0
299516,21823,2025-04-18,Billing,Low,33.9,5,0
299667,22031,2025-04-30,Billing,Low,7.1,4,0
299668,22031,2025-04-28,Integration,Low,6.4,5,0
299674,22041,2025-04-01,Performance,Medium,28.0,4,0
299675,22041,2025-04-01,Bug,Medium,34.4,4,0
299676,22041,2025-04-28,Feature Request,Low,19.3,4,0
299677,22041,2025-04-17,Billing,Low,7.7,4,0
299678,22041,2025-04-29,Integration,Low,6.0,3,0
299754,22154,2025-04-08,How-to,Low,2.4,4,0
299755,22154,2025-04-21,Feature Request,Medium,28.3,5,0
299790,22215,2025-04-18,Integration,Low,5.5,5,0
299927,22416,2025-04-01,Bug,Medium,26.8,3,0
299928,22416,2025-04-09,Performance,Medium,6.2,5,0
299976,22475,2025-04-16,Bug,Medium,48.6,4,0
299977,22475,2025-04-23,Billing,Medium,34.9,2,0
299978,22475,2025-04-25,Integration,High,31.2,2,0
299979,22475,2025-04-23,Billing,High,26.5,3,0
299980,22475,2025-04-25,Bug,High,138.2,2,0
299994,22487,2025-04-22,How-to,Low,14.7,5,0
299995,22487,2025-04-25,Billing,Low,18.0,4,0
300032,22541,2025-04-01,Feature Request,Low,17.7,3,0
300033,22541,2025-04-02,Performance,Low,4.1,5,0
300034,22541,2025-04-15,Integration,Low,5.1,4,0
300244,22836,2025-04-06,Bug,Low,5.1,5,0
300305,22914,2025-04-14,How-to,Low,2.2,3,0
300352,22999,2025-04-01,Feature Request,Critical,56.0,3,1
300434,23108,2025-04-15,Outage,Medium,11.5,2,0
300685,23467,2025-04-02,How-to,Medium,6.5,3,0
300691,23490,2025-04-22,Feature Request,Medium,4.7,4,0
300692,23490,2025-04-13,Performance,Low,4.1,5,0
301048,23959,2025-04-30,Feature Request,Low,12.0,4,0
301049,23959,2025-04-14,Integration,High,44.0,3,0
301251,24244,2025-04-11,Outage,Low,14.5,5,0
301252,24244,2025-04-27,How-to,Low,31.4,4,0
301253,24244,2025-04-18,Bug,Low,6.6,5,0
301254,24244,2025-04-24,Outage,Medium,18.5,5,0
301312,24298,2025-04-02,Performance,Low,19.1,4,0
301313,24298,2025-04-05,How-to,High,65.1,4,0
301626,24733,2025-04-20,Integration,Low,15.0,5,0
301627,24733,2025-04-22,How-to,Low,9.9,3,0
301654,24772,2025-04-05,Outage,High,5.5,3,0
301691,24829,2025-04-06,Performance,Low,2.2,5,0
301791,24957,2025-04-28,Billing,Medium,23.0,5,0
301832,25035,2025-04-26,Bug,Low,10.6,5,0
301930,25138,2025-04-24,Performance,High,32.3,3,0
301933,25145,2025-04-05,Performance,Low,9.2,2,0
301934,25145,2025-04-22,Outage,Medium,16.8,3,0
302020,25235,2025-04-07,Billing,Low,17.9,5,0
302060,25308,2025-04-26,Feature Request,Medium,27.7,3,0
302068,25319,2025-04-02,How-to,Low,10.9,5,0
302277,25560,2025-04-26,Outage,Low,8.9,4,0
302278,25560,2025-04-18,How-to,Low,7.9,5,0
302289,25577,2025-04-13,Billing,Low,21.4,2,0
302380,25679,2025-04-14,Feature Request,Low,4.0,4,0
302385,25687,2025-04-14,Feature Request,High,8.9,4,0
302386,25687,2025-04-26,Integration,High,8.3,4,0
302387,25687,2025-04-12,Feature Request,High,20.5,4,0
302388,25687,2025-04-10,Feature Request,Low,4.3,5,0
302389,25687,2025-04-12,Feature Request,Low,10.2,5,0
302396,25694,2025-04-02,Bug,Low,5.5,4,0
302480,25759,2025-04-03,Bug,High,18.0,5,0
302586,25919,2025-04-23,Bug,High,39.4,4,0
302856,26260,2025-04-29,Billing,Low,13.8,5,0
303081,26568,2025-04-15,Bug,Low,22.1,4,0
303082,26568,2025-04-17,Performance,Low,4.4,5,0
303083,26568,2025-04-15,How-to,Medium,12.1,2,0
303146,26664,2025-04-28,Performance,Medium,26.1,3,0
303147,26664,2025-04-30,Feature Request,Critical,91.6,4,0
303148,26664,2025-04-30,Billing,Low,14.9,4,0
303149,26664,2025-04-28,Billing,Low,0.8,4,0
303157,26685,2025-04-03,Outage,Medium,15.9,3,0
303190,26714,2025-04-09,Performance,High,43.1,3,0
303191,26714,2025-04-13,Feature Request,Medium,34.3,3,0
303328,26878,2025-04-07,Performance,Low,21.6,5,0
303329,26878,2025-04-21,Performance,High,8.6,2,1
303330,26878,2025-04-07,How-to,Low,15.7,4,0
303640,27337,2025-04-21,Outage,Low,12.4,5,0
303664,27392,2025-04-12,Billing,Critical,55.2,2,0
303734,27489,2025-04-29,Integration,Low,16.2,4,0
303775,27545,2025-04-22,Bug,Medium,37.4,5,0
303802,27588,2025-04-03,How-to,Medium,17.1,4,0
303803,27588,2025-04-30,Bug,High,24.4,4,1
303875,27689,2025-04-18,Feature Request,Low,4.7,4,0
303876,27689,2025-04-14,Bug,High,81.1,5,0
303950,27791,2025-04-17,Integration,Medium,7.7,3,0
304124,27998,2025-04-04,Billing,High,16.3,3,0
304134,28017,2025-04-03,Integration,Low,11.2,4,0
304238,28136,2025-04-28,Feature Request,Low,1.2,5,0
304337,28234,2025-04-12,How-to,High,37.1,4,0
304418,28370,2025-04-01,Integration,Medium,39.3,3,0
304419,28370,2025-04-08,How-to,Medium,4.3,3,0
304440,28397,2025-04-04,Feature Request,Medium,37.6,5,0
304441,28397,2025-04-24,Performance,Low,19.4,4,0
304563,28572,2025-04-23,Performance,Critical,42.6,4,0
304621,28641,2025-04-25,Bug,Critical,13.6,1,0
304622,28641,2025-04-18,Performance,Medium,41.4,4,0
304623,28641,2025-04-04,How-to,Low,26.8,4,0
304624,28641,2025-04-05,Integration,Medium,85.7,3,0
304625,28641,2025-04-26,How-to,Low,22.3,5,0
304626,28641,2025-04-13,Integration,Low,7.6,5,0
304792,28826,2025-04-27,Integration,Medium,18.5,4,0
304793,28826,2025-04-23,Integration,Medium,32.9,4,0
304794,28826,2025-04-03,How-to,Medium,19.6,3,0
304832,28909,2025-04-26,Billing,Medium,12.6,3,0
304833,28909,2025-04-14,Integration,Low,21.3,4,0
304834,28909,2025-04-12,Bug,Medium,10.2,1,0
304835,28909,2025-04-14,Billing,Medium,7.2,3,0
305021,29155,2025-04-04,Outage,High,18.1,2,0
305022,29155,2025-04-01,Performance,High,25.7,4,1
305023,29155,2025-04-14,Performance,Medium,55.6,3,0
305092,29251,2025-04-26,Outage,Low,2.5,4,0
305115,29302,2025-04-09,Integration,Low,10.3,4,0
305116,29302,2025-04-24,Billing,High,36.9,4,0
305145,29331,2025-04-02,Integration,Medium,22.7,4,0
305146,29331,2025-04-30,Bug,Low,28.5,2,0
305239,29499,2025-04-15,Integration,Low,4.0,4,0
305247,29526,2025-04-02,Integration,Medium,18.5,2,0
305248,29526,2025-04-08,Billing,Medium,38.1,5,0
305378,29679,2025-04-28,Feature Request,High,19.4,2,0
305379,29679,2025-04-16,How-to,Critical,40.9,3,0
305380,29679,2025-04-03,Performance,High,38.8,4,0
305381,29679,2025-04-22,How-to,Medium,30.5,5,0
305392,29688,2025-04-16,Bug,Medium,9.7,5,0
305450,29769,2025-04-03,How-to,Medium,48.3,4,0
305474,29805,2025-04-16,Billing,Low,21.8,4,0
305500,29841,2025-04-05,Performance,High,45.8,4,0
305558,29918,2025-04-22,Integration,High,61.2,4,0
305564,29922,2025-04-22,Bug,Medium,42.6,4,0
305565,29922,2025-04-17,Integration,Low,11.5,3,0
305569,29926,2025-04-20,Bug,Low,6.8,4,0
305587,29939,2025-04-17,Performance,Low,24.7,4,0
305930,30372,2025-04-04,Performance,High,35.9,4,0
305931,30372,2025-04-08,Integration,Low,18.2,3,0
305932,30372,2025-04-11,Integration,Low,15.4,4,0
305948,30382,2025-04-19,Performance,High,14.5,2,0
305949,30382,2025-04-14,Integration,Medium,14.0,2,0
306158,30607,2025-04-10,Feature Request,Medium,19.2,4,0
306245,30738,2025-04-01,Integration,Medium,39.9,3,0
306246,30738,2025-04-29,Feature Request,Low,27.5,5,0
306247,30738,2025-04-12,Feature Request,Low,6.3,4,0
306306,30843,2025-04-27,Outage,Low,11.9,4,0
306307,30843,2025-04-06,Outage,High,12.9,4,1
306308,30843,2025-04-03,Performance,Medium,16.2,5,0
306436,31005,2025-04-06,Integration,Medium,32.3,2,0
306437,31005,2025-04-05,Outage,Medium,17.3,4,0
306438,31005,2025-04-20,Integration,High,129.4,4,1
306439,31005,2025-04-16,Billing,Low,3.2,4,0
306440,31005,2025-04-25,Outage,Medium,23.9,3,0
306441,31005,2025-04-01,Bug,High,24.5,2,0
306520,31113,2025-04-14,Performance,Low,6.4,5,0
306531,31126,2025-04-09,How-to,Low,25.8,3,0
306532,31126,2025-04-17,Bug,Low,7.4,4,0
306533,31126,2025-04-14,Performance,Low,8.2,3,0
306570,31179,2025-04-22,Billing,Low,18.4,5,0
306571,31179,2025-04-11,Integration,High,16.9,5,1
306620,31239,2025-04-12,Feature Request,High,53.1,3,1
306707,31324,2025-04-20,How-to,Low,19.1,5,0
306949,31691,2025-04-21,Bug,Low,12.8,5,0
306950,31691,2025-04-07,Outage,Medium,22.8,3,0
306951,31691,2025-04-28,Billing,Low,31.5,4,0
306971,31726,2025-04-05,How-to,Low,1.4,5,0
306972,31726,2025-04-10,Billing,High,47.1,5,1
306973,31726,2025-04-13,Integration,Medium,36.6,3,0
307014,31786,2025-04-02,Performance,Low,21.9,2,0
307015,31786,2025-04-01,Billing,Medium,35.3,2,0
307016,31786,2025-04-13,Feature Request,Low,40.0,3,0
307017,31786,2025-04-01,Feature Request,Medium,135.2,2,0
307039,31811,2025-04-18,Bug,High,16.3,4,1
307183,31977,2025-04-25,Billing,Critical,149.4,4,0
307184,31977,2025-04-14,Performance,Medium,26.4,4,0
307409,32302,2025-04-20,Integration,Low,4.9,5,0
307529,32453,2025-04-19,Performance,Medium,12.5,4,0
307580,32521,2025-04-26,Integration,Medium,19.8,4,0
307581,32529,2025-04-29,Feature Request,Low,11.8,4,0
307582,32529,2025-04-24,Billing,Low,21.1,5,0
307601,32536,2025-04-11,Outage,Low,0.5,4,0
307602,32536,2025-04-02,How-to,Low,5.8,5,0
307676,32628,2025-04-16,Bug,Low,18.7,4,0
307723,32673,2025-04-18,Feature Request,Critical,29.1,3,0
307890,32896,2025-04-02,Performance,Medium,16.9,3,0
307891,32896,2025-04-27,Feature Request,High,63.5,5,0
307892,32896,2025-04-04,Outage,Medium,20.7,5,0
307909,32903,2025-04-23,Feature Request,Medium,18.1,3,0
307924,32926,2025-04-23,Performance,High,13.4,4,0
307932,32935,2025-04-05,Bug,Low,3.1,4,0
307987,32995,2025-04-18,Billing,Low,15.2,5,0
307988,32995,2025-04-09,Integration,Low,13.7,5,0
307989,32995,2025-04-06,Feature Request,Medium,4.9,5,0
307990,32995,2025-04-24,Billing,Low,5.0,5,0
