customer_id,month_start,logins,active_days,seats_active,features_used,features_available,api_calls
46607,2025-05-01,60,21,10,11,12,1165
46659,2025-05-01,32,17,3,8,12,111
46708,2025-05-01,55,20,6,22,28,1662
46731,2025-05-01,8,11,4,8,28,358
46740,2025-05-01,19,13,37,11,45,13412
46829,2025-05-01,30,19,133,33,45,23319
46847,2025-05-01,43,19,61,26,60,28634
46887,2025-05-01,7,8,1,18,28,200
46903,2025-05-01,54,21,11,27,45,2063
46968,2025-05-01,62,21,11,27,28,645
47036,2025-05-01,25,15,9,4,12,790
47046,2025-05-01,48,19,64,22,28,18574
47074,2025-05-01,15,15,142,11,45,24603
47208,2025-05-01,22,16,1,5,12,55
47280,2025-05-01,20,17,3,6,28,282
47297,2025-05-01,3,5,28,7,60,2250
47413,2025-05-01,41,18,3,4,12,676
47517,2025-05-01,44,20,35,23,28,1521
47527,2025-05-01,20,16,6,6,28,1570
47666,2025-05-01,35,17,5,8,12,1324
47676,2025-05-01,33,20,25,15,28,3032
47771,2025-05-01,32,20,5,19,28,1272
47832,2025-05-01,18,15,45,8,28,1463
47858,2025-05-01,17,16,130,19,60,13069
47863,2025-05-01,7,9,2,4,12,205
47874,2025-05-01,22,16,113,31,45,26421
47879,2025-05-01,5,7,21,14,45,5005
47889,2025-05-01,64,21,132,54,60,9975
47913,2025-05-01,20,14,9,4,12,167
47989,2025-05-01,5,9,3,12,28,289
48050,2025-05-01,62,19,2,11,12,230
48107,2025-05-01,36,22,62,29,45,8151
48223,2025-05-01,30,19,7,37,45,1677
48299,2025-05-01,4,6,3,2,12,67
48337,2025-05-01,27,17,6,5,12,633
48355,2025-05-01,41,19,7,26,28,553
48427,2025-05-01,24,15,6,10,12,1818
48428,2025-05-01,5,6,1,19,28,85
48538,2025-05-01,44,19,2,11,12,534
48567,2025-05-01,45,20,5,11,12,452
48593,2025-05-01,20,17,89,24,60,9264
48639,2025-05-01,46,19,6,21,28,773
48808,2025-05-01,33,16,56,33,45,14746
48925,2025-05-01,7,9,16,7,28,5454
48989,2025-05-01,60,21,10,10,12,1757
49130,2025-05-01,33,19,5,19,28,676
49144,2025-05-01,16,12,4,12,28,739
49214,2025-05-01,7,9,3,6,12,272
49249,2025-05-01,63,19,64,30,45,14612
49313,2025-05-01,47,22,3,26,28,1063
49323,2025-05-01,10,10,35,14,28,3856
49489,2025-05-01,28,18,8,4,12,882
49598,2025-05-01,7,9,68,15,60,7190
49606,2025-05-01,34,19,3,4,12,551
49617,2025-05-01,7,8,9,9,28,1243
49642,2025-05-01,23,16,6,9,12,1220
49714,2025-05-01,41,18,2,21,28,201
49783,2025-05-01,36,21,5,11,12,639
49791,2025-05-01,11,11,54,13,60,8182
49872,2025-05-01,13,16,3,14,28,408
49884,2025-05-01,46,20,93,42,45,29629
49913,2025-05-01,43,20,5,16,28,1187
49980,2025-05-01,10,11,12,28,60,3495
19,2025-06-01,50,20,9,15,28,988
23,2025-06-01,43,17,9,26,28,2861
43,2025-06-01,7,11,34,29,45,2270
48,2025-06-01,52,19,6,11,12,574
50,2025-06-01,26,18,6,6,12,943
58,2025-06-01,20,16,4,18,28,489
119,2025-06-01,32,18,48,31,45,5285
222,2025-06-01,41,22,2,11,12,536
247,2025-06-01,76,22,9,43,45,2217
259,2025-06-01,48,19,176,46,60,108213
334,2025-06-01,79,22,66,27,28,30643
335,2025-06-01,64,20,4,9,12,316
341,2025-06-01,20,17,30,31,45,8847
356,2025-06-01,31,18,6,5,12,208
379,2025-06-01,59,20,12,35,45,734
508,2025-06-01,7,9,61,14,60,6090
531,2025-06-01,50,22,10,7,12,1390
575,2025-06-01,54,18,33,37,45,1889
668,2025-06-01,23,17,1,2,12,109
685,2025-06-01,8,12,2,3,12,207
689,2025-06-01,23,16,2,22,28,274
738,2025-06-01,41,19,113,17,45,15917
855,2025-06-01,35,17,5,21,28,1793
895,2025-06-01,10,12,3,5,12,281
1001,2025-06-01,32,17,5,24,45,652
1004,2025-06-01,10,13,32,9,28,2592
1048,2025-06-01,57,21,41,27,28,5271
1054,2025-06-01,28,17,4,3,12,420
1061,2025-06-01,49,21,5,11,12,520
1073,2025-06-01,58,21,2,43,45,703
1074,2025-06-01,9,10,6,4,12,1013
1092,2025-06-01,28,16,3,5,12,8
1167,2025-06-01,11,10,2,11,28,150
1227,2025-06-01,72,21,11,11,12,791
1237,2025-06-01,44,18,8,10,12,663
1240,2025-06-01,41,20,8,35,45,511
1314,2025-06-01,35,20,7,15,28,266
1362,2025-06-01,9,9,2,12,45,154
1385,2025-06-01,63,22,2,27,28,268
1387,2025-06-01,7,11,3,9,28,225
1402,2025-06-01,25,15,17,9,60,2871
1406,2025-06-01,40,18,61,16,28,7502
1460,2025-06-01,1,2,1,3,12,34
1806,2025-06-01,13,11,28,9,45,3672
1807,2025-06-01,29,18,26,26,60,3260
1822,2025-06-01,24,15,3,9,12,177
1917,2025-06-01,40,19,36,30,60,4722
1974,2025-06-01,35,18,4,21,28,690
1983,2025-06-01,31,15,47,26,45,5662
2044,2025-06-01,14,14,1,8,12,84
2082,2025-06-01,30,18,34,34,45,3991
2244,2025-06-01,22,15,4,6,12,132
2259,2025-06-01,15,14,1,4,12,47
2383,2025-06-01,15,13,6,4,12,1557
2529,2025-06-01,8,11,2,5,12,152
2554,2025-06-01,37,16,79,48,60,4744
2555,2025-06-01,41,21,44,32,45,4387
2575,2025-06-01,38,20,3,10,12,865
2608,2025-06-01,18,15,7,24,45,395
2620,2025-06-01,14,14,5,25,60,296
2705,2025-06-01,47,19,26,49,60,3991
2713,2025-06-01,32,19,4,6,12,1062
2754,2025-06-01,52,22,3,26,28,492
2761,2025-06-01,46,20,6,8,12,866
2768,2025-06-01,9,9,1,31,45,152
2939,2025-06-01,8,10,36,45,60,4539
3054,2025-06-01,57,22,3,11,12,1506
3171,2025-06-01,13,10,47,45,60,10510
3262,2025-06-01,33,20,27,12,28,1046
3263,2025-06-01,21,16,3,3,28,507
3285,2025-06-01,54,21,63,53,60,12391
3295,2025-06-01,70,20,66,25,28,7018
3421,2025-06-01,58,21,19,53,60,2283
3422,2025-06-01,19,17,14,17,28,1234
3470,2025-06-01,13,13,7,1,12,411
3583,2025-06-01,70,21,2,10,12,89
3656,2025-06-01,47,20,9,6,12,1332
3669,2025-06-01,26,14,8,18,28,845
3835,2025-06-01,73,21,12,15,28,677
3840,2025-06-01,50,22,4,10,12,1367
3966,2025-06-01,29,15,7,8,12,368
4019,2025-06-01,5,8,65,10,45,3591
4049,2025-06-01,25,17,3,29,45,142
4281,2025-06-01,28,15,13,9,28,1312
4306,2025-06-01,39,18,6,21,28,254
4453,2025-06-01,48,21,29,35,45,7603
4534,2025-06-01,16,13,2,29,45,161
4576,2025-06-01,43,20,6,21,28,3223
4613,2025-06-01,5,7,5,7,28,1069
4626,2025-06-01,7,8,18,7,45,584
4719,2025-06-01,33,16,69,19,60,8968
4788,2025-06-01,47,22,24,36,45,6873
4796,2025-06-01,47,20,4,8,12,381
4810,2025-06-01,30,17,26,30,45,2065
4819,2025-06-01,6,8,123,10,60,41227
4922,2025-06-01,8,10,6,21,28,123
4988,2025-06-01,8,10,15,14,45,2199
5023,2025-06-01,30,20,10,10,12,3437
5046,2025-06-01,15,12,24,37,45,4537
5161,2025-06-01,13,12,7,6,12,512
5199,2025-06-01,21,16,5,19,28,234
5215,2025-06-01,14,14,13,26,60,2827
5217,2025-06-01,24,19,12,7,12,451
5255,2025-06-01,21,18,27,20,28,5423
5329,2025-06-01,29,19,85,22,60,12980
5367,2025-06-01,43,22,56,33,60,18581
5370,2025-06-01,8,10,36,19,60,3574
5411,2025-06-01,56,22,70,43,45,4306
5428,2025-06-01,51,19,10,27,28,1111
5468,2025-06-01,51,21,7,22,28,814
5513,2025-06-01,38,18,30,48,60,1889
5535,2025-06-01,6,8,27,21,60,680
5566,2025-06-01,12,12,3,5,28,241
5589,2025-06-01,44,19,15,23,28,2352
5610,2025-06-01,4,8,19,28,60,5148
5614,2025-06-01,23,17,24,10,45,6120
5657,2025-06-01,21,13,1,9,12,129
5678,2025-06-01,10,12,1,15,45,54
5717,2025-06-01,37,15,22,41,45,7385
5749,2025-06-01,51,20,3,21,28,515
5754,2025-06-01,16,13,2,10,12,190
5786,2025-06-01,71,22,5,24,28,1537
5855,2025-06-01,28,18,9,9,12,881
5985,2025-06-01,73,22,5,11,12,1320
6051,2025-06-01,17,12,8,6,12,2287
6058,2025-06-01,41,21,8,21,28,1318
6092,2025-06-01,7,8,26,17,45,4546
6096,2025-06-01,38,18,10,11,45,1550
6100,2025-06-01,60,21,26,40,45,5088
6117,2025-06-01,8,13,44,15,45,5382
6134,2025-06-01,22,17,3,8,12,186
6149,2025-06-01,35,18,51,12,45,2831
6209,2025-06-01,5,8,9,4,12,1174
6250,2025-06-01,12,13,4,3,12,984
6293,2025-06-01,15,13,47,22,45,3029
6298,2025-06-01,46,22,10,15,28,147
6317,2025-06-01,11,10,2,3,12,200
6330,2025-06-01,25,15,2,8,12,248
6359,2025-06-01,14,15,1,5,12,240
6362,2025-06-01,59,22,5,11,12,488
6392,2025-06-01,4,7,11,20,60,1286
6483,2025-06-01,14,14,9,3,12,407
6487,2025-06-01,25,15,4,7,12,225
6514,2025-06-01,7,9,4,1,28,423
6515,2025-06-01,7,12,1,8,28,43
6529,2025-06-01,52,20,61,34,60,30706
6545,2025-06-01,41,19,17,37,45,1096
6557,2025-06-01,19,16,68,37,60,7527
6653,2025-06-01,13,12,8,36,45,1169
6669,2025-06-01,23,16,6,11,12,748
6670,2025-06-01,19,15,33,41,60,1122
6687,2025-06-01,24,17,2,4,12,306
6693,2025-06-01,26,17,32,51,60,2033
6744,2025-06-01,25,17,27,37,45,4172
6786,2025-06-01,6,8,18,10,45,216
6814,2025-06-01,72,22,9,8,12,1888
6909,2025-06-01,11,13,3,6,28,631
6937,2025-06-01,78,22,9,11,12,1862
6981,2025-06-01,2,3,9,6,60,353
6997,2025-06-01,20,13,4,4,12,564
7058,2025-06-01,34,17,39,23,28,1837
7071,2025-06-01,23,16,2,18,45,345
7225,2025-06-01,37,20,26,37,45,584
7227,2025-06-01,29,18,16,18,28,4745
7319,2025-06-01,45,20,5,10,12,140
7342,2025-06-01,42,18,14,34,45,2778
7357,2025-06-01,28,15,7,10,28,354
7359,2025-06-01,53,22,2,24,28,922
7429,2025-06-01,16,17,160,13,60,11954
7430,2025-06-01,11,14,4,5,12,252
7486,2025-06-01,7,10,4,9,12,244
7497,2025-06-01,47,19,60,25,28,18517
7498,2025-06-01,26,15,23,10,28,3091
7526,2025-06-01,49,21,202,43,45,36202
7609,2025-06-01,45,20,54,38,45,12473
7663,2025-06-01,14,12,15,35,60,902
7806,2025-06-01,18,13,11,21,28,500
7979,2025-06-01,37,19,98,35,60,19503
8004,2025-06-01,19,15,40,38,60,3554
8013,2025-06-01,49,20,6,43,45,986
8039,2025-06-01,7,10,2,12,28,309
8085,2025-06-01,41,21,10,25,28,1032
8107,2025-06-01,25,19,22,20,28,1799
8179,2025-06-01,48,19,47,23,28,13273
8186,2025-06-01,32,16,33,19,45,4890
8339,2025-06-01,19,16,29,36,45,3345
8340,2025-06-01,33,17,9,5,12,721
8359,2025-06-01,12,13,36,36,60,1982
8377,2025-06-01,76,22,6,11,12,1358
8392,2025-06-01,79,22,8,11,12,1096
8400,2025-06-01,8,11,2,4,12,110
8642,2025-06-01,21,15,8,23,28,1109
8646,2025-06-01,4,7,1,1,12,67
8712,2025-06-01,36,21,4,18,28,198
8727,2025-06-01,7,8,8,5,28,1004
8775,2025-06-01,36,16,1,8,12,194
8799,2025-06-01,25,17,9,17,28,563
8844,2025-06-01,31,18,11,24,28,1240
8874,2025-06-01,8,9,32,11,28,3533
8895,2025-06-01,25,15,140,35,60,23884
8982,2025-06-01,29,17,41,29,60,6103
9083,2025-06-01,49,20,4,10,12,746
9104,2025-06-01,18,12,3,18,28,264
9112,2025-06-01,49,18,66,24,28,26452
9141,2025-06-01,18,17,2,20,28,162
9157,2025-06-01,32,17,10,19,28,1370
9229,2025-06-01,17,15,31,27,45,4184
9269,2025-06-01,4,8,5,5,12,293
9272,2025-06-01,25,14,2,9,12,13
9399,2025-06-01,37,19,4,11,12,352
9465,2025-06-01,45,20,8,11,12,2013
9477,2025-06-01,4,5,10,14,60,643
9505,2025-06-01,11,12,51,23,45,5670
9557,2025-06-01,8,10,49,38,45,4636
9562,2025-06-01,9,11,33,23,45,1514
9565,2025-06-01,12,12,38,10,28,3622
9636,2025-06-01,26,17,21,17,28,4016
9703,2025-06-01,33,17,27,38,60,1678
9720,2025-06-01,7,10,8,9,12,460
9724,2025-06-01,39,19,36,24,28,2330
9768,2025-06-01,33,18,32,13,45,5830
9836,2025-06-01,30,15,48,28,45,6402
9855,2025-06-01,42,19,22,26,45,738
9866,2025-06-01,16,13,8,6,12,717
9913,2025-06-01,43,18,2,25,28,590
9947,2025-06-01,12,13,7,6,28,975
9995,2025-06-01,25,16,36,18,45,2216
10006,2025-06-01,41,21,65,19,45,6982
10160,2025-06-01,11,12,1,4,12,159
10214,2025-06-01,23,15,2,9,12,148
10246,2025-06-01,20,16,2,5,12,122
10289,2025-06-01,5,7,17,22,45,1236
10299,2025-06-01,48,20,103,51,60,19817
10316,2025-06-01,37,18,42,16,45,9897
10322,2025-06-01,38,17,8,5,12,1546
10330,2025-06-01,54,22,178,41,45,36312
10376,2025-06-01,32,18,4,24,28,377
10429,2025-06-01,30,19,53,20,45,17153
10457,2025-06-01,24,15,3,6,12,693
10490,2025-06-01,38,21,3,11,12,134
10516,2025-06-01,34,20,6,19,28,725
10529,2025-06-01,36,18,11,25,28,3958
10578,2025-06-01,39,19,46,41,45,4723
10591,2025-06-01,57,20,7,10,12,661
10745,2025-06-01,40,18,4,8,12,187
10771,2025-06-01,25,18,26,17,45,1556
10776,2025-06-01,7,11,1,6,12,92
10883,2025-06-01,13,14,63,22,60,4882
10941,2025-06-01,11,12,12,39,45,2001
10973,2025-06-01,6,9,21,6,28,6010
10974,2025-06-01,27,18,18,21,45,3795
11068,2025-06-01,16,14,6,3,28,91
11117,2025-06-01,37,18,207,30,45,53869
11225,2025-06-01,39,20,6,26,28,1186
11277,2025-06-01,43,21,85,53,60,3039
11348,2025-06-01,39,19,3,7,12,482
11425,2025-06-01,12,14,9,24,45,2229
11457,2025-06-01,63,21,9,27,28,3438
11496,2025-06-01,45,18,2,16,28,24
11527,2025-06-01,25,16,3,22,28,397
11650,2025-06-01,32,17,22,29,60,5411
11861,2025-06-01,38,20,6,11,12,2250
11877,2025-06-01,17,12,6,6,12,734
11883,2025-06-01,40,21,51,32,45,15046
12008,2025-06-01,75,21,3,11,12,831
12050,2025-06-01,56,19,4,22,28,629
12095,2025-06-01,17,14,34,32,45,8476
12103,2025-06-01,23,15,48,18,45,6567
12136,2025-06-01,23,16,8,10,12,1411
12148,2025-06-01,10,13,2,3,12,294
12176,2025-06-01,58,21,42,33,45,6257
12218,2025-06-01,32,16,9,6,12,843
12239,2025-06-01,21,15,10,6,12,1526
12276,2025-06-01,66,21,6,11,12,1668
12321,2025-06-01,14,11,36,29,45,7852
12357,2025-06-01,46,21,47,43,45,13805
12358,2025-06-01,15,10,5,10,28,559
12375,2025-06-01,43,19,51,44,60,5828
12436,2025-06-01,14,12,4,24,28,645
12473,2025-06-01,19,17,1,19,28,26
12586,2025-06-01,26,16,2,21,28,105
12587,2025-06-01,31,16,46,12,45,1562
12588,2025-06-01,18,16,9,5,12,1001
12590,2025-06-01,32,19,111,47,60,5821
12602,2025-06-01,19,13,1,4,12,52
12617,2025-06-01,40,19,57,38,60,6455
12728,2025-06-01,69,21,56,43,45,5829
12772,2025-06-01,37,19,2,16,28,482
12819,2025-06-01,35,18,2,21,28,442
12832,2025-06-01,6,9,7,2,12,195
12867,2025-06-01,10,11,7,11,28,648
12923,2025-06-01,25,17,28,20,45,5480
12931,2025-06-01,5,7,5,5,28,730
12951,2025-06-01,14,12,93,47,60,38364
12962,2025-06-01,24,17,27,12,28,8256
12990,2025-06-01,26,15,2,5,12,560
13010,2025-06-01,56,20,73,43,45,16045
13113,2025-06-01,17,13,2,18,28,276
13155,2025-06-01,45,19,2,11,12,117
13213,2025-06-01,14,14,20,21,45,1146
13215,2025-06-01,23,15,7,21,28,744
13230,2025-06-01,23,16,2,19,28,507
13254,2025-06-01,75,22,9,27,28,455
13308,2025-06-01,24,15,3,9,12,714
13412,2025-06-01,13,13,1,6,12,116
13422,2025-06-01,10,11,76,11,60,1446
13468,2025-06-01,38,21,3,18,28,1212
13481,2025-06-01,29,17,7,10,28,471
13552,2025-06-01,16,14,4,9,28,487
13575,2025-06-01,20,13,12,14,60,1399
13618,2025-06-01,69,21,1,22,28,181
13637,2025-06-01,15,15,7,9,28,642
13647,2025-06-01,52,20,3,24,28,1020
13704,2025-06-01,1,2,1,1,12,32
13766,2025-06-01,5,8,5,5,12,214
13806,2025-06-01,13,12,6,15,60,153
13997,2025-06-01,9,11,3,3,12,129
14020,2025-06-01,47,22,3,14,28,737
14225,2025-06-01,20,17,10,6,12,2037
14249,2025-06-01,39,21,2,20,28,146
14270,2025-06-01,8,11,31,10,60,3553
14271,2025-06-01,37,21,7,11,12,1427
14289,2025-06-01,59,20,36,44,60,5646
14309,2025-06-01,10,12,2,8,12,130
14362,2025-06-01,15,13,4,7,12,1157
14388,2025-06-01,17,11,4,5,12,341
14532,2025-06-01,26,18,39,35,60,2899
14549,2025-06-01,25,18,4,20,45,1035
14642,2025-06-01,5,6,1,7,45,50
14690,2025-06-01,5,6,62,9,60,4538
14706,2025-06-01,75,22,28,27,28,3599
14732,2025-06-01,52,22,6,23,28,694
14743,2025-06-01,41,19,4,26,28,518
14778,2025-06-01,4,6,4,15,45,75
14803,2025-06-01,56,21,12,9,12,430
14837,2025-06-01,80,22,22,38,45,6581
14970,2025-06-01,36,21,2,21,28,95
15049,2025-06-01,58,20,8,9,12,451
15189,2025-06-01,59,21,7,11,12,699
15193,2025-06-01,12,13,16,5,28,1731
15256,2025-06-01,14,14,7,2,12,1954
15380,2025-06-01,74,22,4,43,45,347
15389,2025-06-01,9,12,3,7,12,507
15412,2025-06-01,15,14,18,17,28,1618
15472,2025-06-01,16,12,4,6,28,677
15508,2025-06-01,3,4,2,8,45,302
15612,2025-06-01,36,19,9,3,12,1290
15628,2025-06-01,13,10,20,14,45,7410
15642,2025-06-01,10,10,2,21,28,288
15694,2025-06-01,35,15,4,6,12,1500
15791,2025-06-01,20,18,1,9,12,149
15909,2025-06-01,46,21,72,41,45,2414
16009,2025-06-01,52,22,51,42,45,9129
16036,2025-06-01,24,15,13,20,45,1241
16048,2025-06-01,13,13,4,8,12,569
16073,2025-06-01,45,20,54,42,45,2931
16131,2025-06-01,42,19,59,38,45,4776
16280,2025-06-01,70,20,12,27,28,3092
16353,2025-06-01,60,22,6,10,12,405
16381,2025-06-01,15,14,4,10,12,211
16405,2025-06-01,17,16,78,26,60,10823
16664,2025-06-01,34,20,3,14,28,113
16705,2025-06-01,8,8,2,8,12,90
16712,2025-06-01,2,3,18,14,60,474
16769,2025-06-01,10,11,26,6,45,1692
16799,2025-06-01,28,18,3,10,12,922
16832,2025-06-01,56,22,3,27,28,381
16996,2025-06-01,5,8,2,21,45,156
17072,2025-06-01,26,19,41,14,45,9195
17095,2025-06-01,30,17,29,25,60,2788
17147,2025-06-01,39,21,42,11,28,6728
17352,2025-06-01,76,22,7,7,12,1580
17368,2025-06-01,29,17,6,16,28,66
17378,2025-06-01,2,3,60,15,60,3183
17430,2025-06-01,68,22,183,55,60,31859
17555,2025-06-01,31,17,34,22,28,3196
17606,2025-06-01,35,17,7,18,28,2681
17648,2025-06-01,3,5,2,8,12,10
17724,2025-06-01,41,18,1,20,28,731
17794,2025-06-01,14,12,11,10,28,1105
17800,2025-06-01,41,20,21,43,45,5200
17818,2025-06-01,44,20,10,19,28,2778
17838,2025-06-01,57,21,13,25,28,1385
17920,2025-06-01,2,3,4,5,60,137
17974,2025-06-01,11,8,9,8,12,1647
17993,2025-06-01,69,21,43,43,60,6325
17998,2025-06-01,52,21,9,11,12,1291
18013,2025-06-01,40,18,4,6,12,681
18057,2025-06-01,38,18,7,25,28,937
18088,2025-06-01,19,14,7,13,28,2074
18104,2025-06-01,10,11,10,4,45,457
18130,2025-06-01,69,21,63,22,45,14376
18211,2025-06-01,20,15,4,20,28,438
18219,2025-06-01,53,20,27,43,45,1456
18303,2025-06-01,17,12,10,27,45,1002
18307,2025-06-01,41,21,52,29,45,8175
18606,2025-06-01,72,22,9,11,12,1694
18662,2025-06-01,39,19,7,5,12,352
18682,2025-06-01,27,16,36,10,28,9701
18710,2025-06-01,66,21,7,27,28,1183
18720,2025-06-01,49,22,9,33,45,319
18732,2025-06-01,35,19,2,9,12,111
18808,2025-06-01,34,19,4,11,12,556
18811,2025-06-01,51,20,2,24,45,366
18901,2025-06-01,21,13,19,20,28,1489
18902,2025-06-01,29,17,47,25,28,5486
18914,2025-06-01,41,21,7,3,12,2593
18943,2025-06-01,5,6,3,3,12,434
19002,2025-06-01,63,22,61,42,45,13231
19036,2025-06-01,18,11,32,47,60,2405
19079,2025-06-01,77,22,43,25,28,9085
19095,2025-06-01,28,17,7,14,28,103
19107,2025-06-01,14,13,6,8,12,252
19198,2025-06-01,4,7,4,5,28,198
19468,2025-06-01,15,17,6,6,12,651
19560,2025-06-01,37,19,10,6,12,2069
19563,2025-06-01,27,17,3,10,12,613
19676,2025-06-01,17,16,11,39,45,2163
19729,2025-06-01,17,13,10,21,28,945
19777,2025-06-01,25,15,6,8,12,1103
19794,2025-06-01,48,21,10,13,28,2210
19811,2025-06-01,52,21,4,26,28,1081
19926,2025-06-01,7,10,2,23,45,48
19943,2025-06-01,38,21,123,39,45,21616
20071,2025-06-01,68,21,11,11,12,486
20131,2025-06-01,46,18,2,13,28,707
20162,2025-06-01,41,19,34,38,45,8190
20296,2025-06-01,53,22,13,8,12,2143
20335,2025-06-01,12,9,3,13,28,842
20357,2025-06-01,74,21,64,53,60,10993
20391,2025-06-01,34,20,21,24,28,4036
20457,2025-06-01,67,21,4,27,28,488
20480,2025-06-01,27,19,3,18,28,233
20493,2025-06-01,74,22,7,27,28,1302
20516,2025-06-01,54,22,7,25,28,2310
20595,2025-06-01,31,15,4,6,12,1406
20597,2025-06-01,4,5,3,4,12,264
20686,2025-06-01,28,19,62,44,60,8034
20711,2025-06-01,49,20,50,50,60,6920
20797,2025-06-01,42,20,5,9,12,270
20821,2025-06-01,53,20,28,46,60,3967
20940,2025-06-01,66,22,6,8,12,1325
20947,2025-06-01,53,22,4,11,12,829
20987,2025-06-01,75,21,6,11,12,1834
20992,2025-06-01,23,16,4,10,12,125
21026,2025-06-01,26,18,4,6,12,33
21126,2025-06-01,32,19,4,7,28,923
21146,2025-06-01,74,22,3,11,12,651
21170,2025-06-01,7,8,2,9,12,177
21189,2025-06-01,30,14,3,11,12,856
21288,2025-06-01,69,22,14,11,12,1981
21504,2025-06-01,29,18,5,25,28,1568
21512,2025-06-01,30,17,1,9,12,27
21542,2025-06-01,16,10,6,4,12,1547
21561,2025-06-01,31,19,4,8,12,341
21682,2025-06-01,23,16,43,32,45,7512
21751,2025-06-01,15,14,9,37,45,1864
21783,2025-06-01,18,13,4,21,28,662
21823,2025-06-01,70,22,6,11,12,1658
22031,2025-06-01,27,16,29,26,28,3165
22041,2025-06-01,40,17,2,20,28,165
22110,2025-06-01,50,20,4,6,12,426
22139,2025-06-01,26,18,4,7,12,761
22154,2025-06-01,45,19,8,10,12,108
22215,2025-06-01,20,13,5,6,12,427
22217,2025-06-01,58,22,12,25,28,229
22297,2025-06-01,49,19,11,32,45,937
22340,2025-06-01,36,17,11,15,28,1814
22343,2025-06-01,33,17,9,31,45,465
22372,2025-06-01,19,20,6,6,12,352
22416,2025-06-01,52,22,11,24,28,2028
22475,2025-06-01,4,5,5,7,28,440
22485,2025-06-01,31,16,18,24,28,1578
22487,2025-06-01,21,14,1,14,28,35
22541,2025-06-01,19,15,3,4,12,480
22573,2025-06-01,40,20,11,26,28,3651
22603,2025-06-01,42,21,160,57,60,23666
22676,2025-06-01,30,17,4,13,28,502
22710,2025-06-01,62,21,3,7,12,373
22756,2025-06-01,48,21,2,9,12,143
22825,2025-06-01,30,17,11,45,60,1407
22836,2025-06-01,50,21,7,23,28,2371
22914,2025-06-01,6,10,2,9,12,160
22915,2025-06-01,43,20,5,11,12,489
22949,2025-06-01,9,10,25,40,60,2111
22999,2025-06-01,50,21,44,43,45,20412
23108,2025-06-01,6,7,0,8,28,0
23130,2025-06-01,6,7,18,9,45,3466
23169,2025-06-01,34,17,5,5,12,272
23338,2025-06-01,6,9,58,23,60,4618
23467,2025-06-01,27,16,24,22,45,2134
23469,2025-06-01,53,22,150,56,60,35876
23484,2025-06-01,14,13,12,7,28,1150
23490,2025-06-01,34,17,10,5,12,720
23508,2025-06-01,23,17,2,24,45,179
23512,2025-06-01,20,15,7,8,28,849
23518,2025-06-01,62,22,177,45,60,47739
23713,2025-06-01,15,15,22,8,45,2165
23757,2025-06-01,47,21,2,9,12,334
23931,2025-06-01,60,21,53,26,28,10716
23959,2025-06-01,16,14,4,11,12,1091
24011,2025-06-01,39,19,4,11,28,289
24199,2025-06-01,38,20,12,37,45,1177
24244,2025-06-01,41,22,14,39,45,2426
24261,2025-06-01,22,16,41,16,45,2602
24298,2025-06-01,11,12,17,12,45,4991
24484,2025-06-01,58,22,2,24,28,533
24530,2025-06-01,49,19,10,9,12,1375
24563,2025-06-01,42,20,6,9,12,618
24595,2025-06-01,36,18,10,5,12,703
24630,2025-06-01,21,16,6,22,28,345
24703,2025-06-01,19,13,3,11,28,170
24712,2025-06-01,60,20,33,42,45,7641
24733,2025-06-01,16,14,10,19,28,749
24772,2025-06-01,34,18,3,11,12,98
24829,2025-06-01,24,17,6,18,28,291
24838,2025-06-01,8,11,2,4,12,449
24845,2025-06-01,32,21,5,7,12,1237
24848,2025-06-01,31,18,11,8,12,1679
24948,2025-06-01,51,20,13,11,12,2466
24957,2025-06-01,14,12,39,12,28,4100
25035,2025-06-01,39,19,7,10,12,394
25075,2025-06-01,39,17,144,51,60,23462
25138,2025-06-01,11,9,30,10,28,3089
25145,2025-06-01,22,15,5,10,12,227
25235,2025-06-01,29,17,3,23,28,608
25247,2025-06-01,30,17,3,11,12,1164
25256,2025-06-01,28,16,46,34,45,5009
25274,2025-06-01,40,21,44,48,60,8480
25308,2025-06-01,6,7,60,9,45,4296
25319,2025-06-01,40,21,2,8,12,648
25336,2025-06-01,18,12,4,6,12,604
25560,2025-06-01,18,15,3,22,28,1076
25577,2025-06-01,12,12,35,51,60,2523
25613,2025-06-01,39,19,55,43,45,9282
25666,2025-06-01,30,17,28,39,60,5355
25679,2025-06-01,29,18,58,27,45,5230
25686,2025-06-01,5,7,3,4,12,314
25687,2025-06-01,39,19,4,17,28,84
25694,2025-06-01,23,14,19,23,28,2515
25759,2025-06-01,9,9,3,7,12,180
25818,2025-06-01,8,10,28,16,45,1528
25919,2025-06-01,40,20,35,23,28,1997
25920,2025-06-01,27,17,7,8,12,467
25988,2025-06-01,66,21,4,11,12,178
26042,2025-06-01,35,17,11,10,12,376
26147,2025-06-01,21,16,8,17,45,2725
26260,2025-06-01,7,11,3,2,12,353
26277,2025-06-01,66,21,61,35,45,819
26445,2025-06-01,20,14,7,12,28,1193
26507,2025-06-01,21,18,3,7,12,826
26521,2025-06-01,42,17,3,6,12,224
26568,2025-06-01,18,18,116,30,45,12830
26592,2025-06-01,25,17,2,15,28,797
26664,2025-06-01,43,19,99,40,45,14438
26685,2025-06-01,37,20,2,4,12,77
26714,2025-06-01,14,12,27,15,28,9118
26744,2025-06-01,27,16,47,10,45,13836
